;p_times;S_times;groups;d_dates;r_dates
99;430.38715234020304;291.5770543470251;33;192235.1410514394;108545.45653101754
100;293.96307955830224;127.88529406236047;93;183068.2542481731;101187.53892263149
101;255.14527184127596;187.0933187665727;44;271457.2137658933;46801.820273262136
102;289.98151528550926;162.54161668705214;63;278529.49410135084;126794.20028512164
103;74.36837095628958;36.29422377787557;11;209859.36556209615;143241.57130001378
104;387.5589485287424;194.0966793743325;2;181208.24379700335;10722.22864073772
105;410.2998234226016;138.32651892175096;9;193325.69042764188;118363.8168125751
106;415.2676540179034;135.58002559750003;8;258585.1014407133;194232.9068405757
107;367.5139179617186;184.6647721009778;59;184925.50543303046;105944.56857547945
108;420.6853248950686;293.80677392422933;34;280521.69371872314;248861.40099442692
109;429.2971482701377;147.86668177651327;44;194384.62914566038;73273.56683551348
110;448.94097586000134;286.4275832884362;32;262772.8267761947;84277.66115904457
111;252.83732729873236;170.74796513455559;53;284245.3606719826;76293.52299869037
112;126.99135960828329;61.0359962001148;92;185269.12735236273;162200.8915270631
113;351.82215446983355;165.4043025670246;43;238403.89587876556;80157.59318718464
114;271.56336128989716;80.49129680103196;23;203649.67733098217;134577.01221621592
115;386.5359287831548;202.491370538935;38;221113.1519888752;52428.01379721765
116;201.3485362713904;107.54432784013925;17;194801.98040210316;182593.22464314842
117;203.57339741287367;81.67778914659283;5;216670.78521744136;23612.545657693932
118;71.50817715069981;31.94941736476183;31;209800.55249121878;157563.62119697436
119;389.9303938612917;176.93727042324528;84;177939.184036405;74100.29991638404
120;315.3334942207548;212.4507661886895;27;211113.4883060125;101164.18167655719
121;414.1444084559996;141.70254084758756;44;276929.2553546564;219604.84746086263
122;373.5799614349453;212.2688085155083;3;250317.8150320878;100281.98618206625
123;481.55172094364053;222.23962164367174;71;195343.17994425414;148994.73291331742
124;359.22389212786754;94.60418703967095;88;249611.77926754486;43596.59487021874
125;256.1980078703066;179.4556503977981;22;203759.63801000488;78452.67709441707
126;365.3941934065722;190.60723655814124;56;243551.0560131591;113889.56905806987
127;312.00511046858844;122.37297843373585;54;253917.7713628395;199651.41584165592
128;496.6796969566481;362.4631046798063;60;190938.51229941548;146820.15934043893
129;162.48069240907435;109.30546782084284;87;230714.20927485777;194281.7565194108
130;134.02270473788414;73.04024606970123;59;284065.6680929137;233431.24484188145
131;366.9630277845419;123.28636497668468;98;235544.93924090225;7716.766130267242
132;343.65261149474344;212.70711112319069;27;209508.41133364843;106909.10421830772
133;290.9637481839889;175.48685134414043;82;256762.47200189496;128866.7812082833
134;412.29620334735375;302.9974422598127;77;263518.5030376265;78541.58606772352
135;29.59475119145538;16.817527090594943;81;234984.57489333005;34186.55131309518
136;20.347009540663464;7.967615611447029;89;265158.38636338874;170066.7200709103
137;48.184276791274485;17.750879131483224;61;200139.263355872;51300.22783183089
138;308.9995654778492;200.38419078397723;13;216967.55211528385;195638.49132285238
139;155.81942467603673;75.63409176313415;17;204936.95224589805;95260.51900737477
140;54.48245770335699;15.699729710405695;47;214272.9359154257;137914.84959372837
141;458.5403288236535;229.1588165208607;35;224682.8526715063;74860.518861685
142;418.611700311326;178.99223162277087;31;245845.47622181577;41891.573343948694
143;236.14624995908437;64.57931661495505;28;197233.4234593924;40740.42184551881
144;314.45108391067873;153.58473246959585;33;249772.3968233416;195502.6553019072
145;153.49302153430682;73.5379493309319;20;198582.50233341602;94868.00989365127
146;68.22598333960069;37.20779463623313;46;273619.9349264323;57297.59689339538
147;6.946177094788017;2.5770196898070665;37;186851.2777349874;115967.82798588576
148;182.17954923741812;77.14071343392888;86;233364.11575813495;76000.10414258386
149;463.2265321290911;287.8448193837842;45;187040.42862482148;105582.63226262307
150;393.0496172764986;175.0536459650809;87;250517.41743782468;90823.5785210907
151;279.4115497870734;107.69338431638624;20;208034.61472807545;120208.92909615413
152;334.0336902514271;227.09995521448204;78;260616.44563496776;157300.40047345264
153;281.94734572351103;154.10376585131405;45;244454.98842924688;42680.66500642048
154;213.1655094886043;100.06907903448605;40;236351.83304871962;167553.83577847833
155;370.877989479076;184.23500450783158;66;237341.51479508393;120303.12528278065
156;323.88523345663964;181.67831608678222;88;238415.70753348042;193773.2697403886
157;281.1431347206643;196.23061465288492;19;255245.74832578466;200820.081348831
158;158.33881324311747;51.08853360660292;66;236069.10188451502;64780.981611698335
159;8.038334155934207;4.2137658354315235;5;254347.37364705332;101192.67660498062
160;292.51212706769525;138.14224146903038;7;184777.69842235307;84183.56182557043
161;461.9696882371729;195.04498581923687;39;247064.87462238432;163642.29079412806
162;400.6473709897434;231.80306723052934;32;247676.42029516713;156623.04463682594
163;263.82758684240684;163.3551581723084;55;212300.9250435156;114234.39306369414
164;311.5303422102893;228.87290593445178;36;212481.65750070784;197459.56240372505
165;162.11265503348454;69.1422474515298;36;257482.75677890622;189340.90906777725
166;34.22896585196662;25.65161682430933;41;177396.05810641556;67013.0715819246
167;287.41983764564804;76.02922519406216;70;209687.50879313046;70761.70858102984
168;487.0753287462613;300.74818089267796;94;202194.05877286464;119390.80345333589
169;474.13679703407263;125.55254625243755;71;245595.148754867;198533.17906871525
170;207.57037422367682;143.37825666268594;78;199007.59198731015;30687.081027873217
171;145.39095751135622;94.40638655871888;14;181189.2854402039;15740.373818301476
172;212.7846498581704;140.52013992151174;37;237255.7415028954;8460.25006571807
173;35.72390235646449;18.346439203242483;96;177690.5313229194;153617.1384131603
174;61.74799768801854;26.26698942707818;1;200932.36750702347;49964.1105378347
175;437.07051688062126;116.50825681943844;48;216613.2683623011;144558.9914554829
176;117.8097876922202;88.33410936796324;1;206670.7537880559;129281.87726914743
177;467.2782892507906;135.03097999335085;19;233887.4748089228;193326.21594076767
178;237.79150423115306;81.80852059228462;18;222117.35320316718;73719.3680272062
179;125.53196069138065;74.3263676597917;47;263353.08337586076;128325.70669315141
180;466.3405877869177;290.3165894550874;50;230910.49667385206;41792.97834649891
181;187.78059804086874;115.28807586389254;91;188848.1791042008;9692.496855546218
182;150.64756077761305;69.90295512504123;20;227170.86050991263;221656.04494352153
183;197.93743218739272;97.57765492959511;68;272114.0168004049;246482.06009308377
184;276.23143217278033;184.6536337921172;89;179882.88120829468;141638.08961469188
185;184.4774426438442;111.10579856869336;0;195111.38495350897;100184.14602643007
186;369.82689206249677;135.8591788463099;56;190975.88878212648;162199.8480922071
187;115.62226882610226;45.97585228108328;2;214555.07384583194;199989.4868665445
188;287.52919727882926;172.51345953871078;66;209016.2443777916;79717.13953421474
189;92.95677807358013;38.82439697463772;82;196389.21048454713;73013.07192447306
190;457.8485314502943;184.92428617388111;95;222179.72953547092;210137.7452166519
191;262.1401159186917;72.19509061959205;73;282519.65208744246;19265.16128082995
192;279.77539351363333;154.48120485451003;0;260424.00630874676;98937.82120852797
193;469.6401798380067;217.57680864661413;14;186317.8560781386;78236.81660068488
194;24.47429182491861;14.068544571250401;32;248995.75325784233;225104.7935488422
195;11.656572639328623;4.164009922905728;77;276747.990974848;20402.610424164017
196;158.16499400572928;56.96697220104311;69;240750.5147315138;89874.05563302062
197;306.9815828369345;177.95678792966362;63;205692.4458016182;144712.878376286
198;226.87890270501248;78.23083981555737;80;247136.20594689398;154057.3956882342
199;427.9068012141965;153.31178535308277;62;173492.14613810543;3073.290946564827
200;180.2186392561989;64.9249452728946;78;212199.95120667384;76646.023324216
201;36.100899316247954;22.091467960126685;28;238871.4268783784;108051.97740957903
202;119.78413103231658;33.536441625581176;16;262587.79293140967;198609.64446115962
203;118.17168836649257;38.025980343251405;18;274650.3365077202;8890.702477598792
204;177.7756015155855;98.36551527292613;71;212726.37322867272;43716.614872689795
205;253.66673794608747;102.45164220018056;78;175877.57652932114;106993.85553150112
206;179.0280907901539;87.9317602473689;15;253173.25041334305;55526.688205431106
207;131.9211281875619;91.3834800460452;86;175392.0196368223;149129.05397873043
208;52.46785729499899;19.13228337752197;3;279498.3998360473;69686.09574201058
209;416.582742975463;190.71409357370248;74;200377.30062142367;178425.28253054275
210;181.5934070386841;84.52233507101869;38;270082.43757270405;259534.41389827483
211;152.40085024663105;55.23062260311765;8;240177.0431589917;4708.492664471374
212;310.69381921697;137.51189946110662;16;262017.75130467958;138765.1541498209
213;144.26034809479881;62.159132436768076;39;227346.02951510585;1070.8742399128987
214;337.2299702486732;153.3503634796799;42;264036.5165267955;33617.65781739768
215;295.0104622449036;167.2585414168676;16;185489.80456166773;97755.83340245846
216;206.56029324490382;127.40476155470193;45;272789.27087461756;112579.67278953758
217;84.0850049086718;39.960570257672394;81;215462.98335146467;168934.91454746207
218;197.43847028533304;80.16814089445747;37;271647.75485720363;25697.30400494383
219;258.09359497850943;107.76874510413273;22;196473.4400932765;84410.7778698005
220;294.005417452459;168.72512177473678;45;231442.3949811086;14746.831274293929
221;428.9985551247652;145.2403469240122;95;183300.00321063132;2887.666090945827
222;351.0293997029496;179.78012963972523;27;190563.57811190726;78128.12970342956
223;222.661913569687;97.06431028456737;73;196084.9323054802;9511.707519454283
224;482.61805305946154;351.3425323512638;15;221688.32952770678;202347.8795378081
225;170.56396093761316;87.02508436023776;52;225351.251547841;103819.81286403898
226;358.9677991265768;195.1809428916489;47;250310.05111311792;39651.30529009901
227;465.35140802625773;330.9109779413318;53;232924.95554586075;98208.20976899426
228;121.96683592806554;62.22757271537613;64;255535.59223127936;102595.31354496382
229;468.5861099727479;164.78344332573266;73;246328.54885816108;44977.13726186585
230;464.56760491363605;126.30270168997009;48;250903.57807597917;99414.46604026132
231;66.40798927458388;40.609217301383495;72;253356.21455216644;134548.7285178017
232;82.97292499986588;26.924112549682047;47;185978.10709352721;31970.31526042824
233;68.98941771485909;47.76384307609984;88;234890.03316035055;66444.68176544014
234;362.0761337946204;120.0248705629945;49;277211.82911378075;171071.2040839262
235;182.51567370022937;72.2252054019176;52;265013.93338098883;258844.9858097969
236;488.75535713824326;215.75558577062446;59;191125.36899411143;87117.30632493597
237;227.01304046228225;125.82540436120092;25;235358.68764263572;12865.376062161842
238;473.72694286666643;236.47523445035583;34;207531.7783635761;104370.34948100054
239;112.5347066306623;39.14920981722114;12;192108.85424695455;150921.12602062963
240;258.528038522453;141.2365618395032;71;207519.76822823557;25311.59927243763
241;154.83977871022984;100.29072109492299;25;214682.40681733764;129779.24675382378
242;221.22072049568484;140.48792708912268;31;227457.91859281645;186549.67699503168
243;448.400293370652;163.28818090177472;49;215731.90899677947;159213.7368629552
244;160.35997537228394;50.52620080327967;99;175608.74409000794;131511.73990666828
245;313.32842497382006;173.72329957763412;51;263875.73807614227;52740.86354053675
246;469.28371170749836;119.78065127487797;50;212069.28312440374;89296.13656470801
247;434.7266167697788;165.08707256396414;33;173594.43313920454;18347.340578008465
248;75.88123100427502;28.76820241438257;15;219913.72735402465;180681.12257957918
249;15.715652894117968;4.306780903180738;78;234013.6912971506;149856.69512104854
250;66.59025401197616;27.827047719079854;29;177101.83661168825;105491.3827592677
251;46.80625096568832;21.589391281118786;83;226622.32438386022;71918.81413922508
252;106.30190598738523;47.40613299813262;62;253987.49702656944;192100.5786627374
253;432.60667227416207;151.08729671461253;28;231574.1109671461;43290.16898110886
254;138.6402929349875;96.5286106187246;39;231580.43235951176;158592.17420656202
255;176.0769606911733;66.66140295493759;32;188125.94996845577;89376.62518288565
256;42.299493409027896;24.18476227612784;32;185031.61730603455;48043.75863796225
257;102.03554274691676;73.40200689449968;77;188495.28236522345;110909.87861393532
258;9.119373651874376;4.574941927200069;57;255302.9194797153;174778.47532283966
259;197.2712455797323;63.06469971427873;22;196199.20791957376;23564.764504251212
260;244.20567835746348;135.01074966159345;56;208936.838368296;109346.78532098369
261;427.99841993034784;216.35156584934785;75;254944.51419272955;88573.34879264675
262;486.45829127230564;257.26846249655296;16;237538.99364372683;153021.04885449744
263;52.55894417627725;31.441869823455267;73;235872.36101411303;8753.490191137837
264;90.28142289068825;41.06623057898514;93;268816.844898064;242463.6370237879
265;122.89315257594252;79.36283008329421;86;183395.73945958161;37137.92688138462
266;166.9992171067683;60.41003622348054;76;173575.70448603196;137155.65537602032
267;134.62274905901722;91.97980883773494;84;251660.87133275473;97970.72737902353
268;47.06430419857724;30.753544759509193;54;212079.07724406483;201859.98055208614
269;163.00011103244412;61.78888471533256;59;194032.6681629663;168107.26251389727
270;233.87497987769882;107.40952542858174;57;255886.64389370446;89841.52168620274
271;70.06455060051744;29.502811650961398;46;284594.9887369482;175081.70981729586
272;291.962719017842;101.55066562375762;51;256980.86635278276;177942.18687035772
273;267.89010377656433;194.1443198619085;65;249755.3462325895;163039.206659741
274;167.79857604054274;76.01312595412672;87;194658.48738655433;2301.1500436154483
275;217.42324065707848;55.246843760881205;19;267844.5454195134;11162.242107334958
276;242.7570778759047;146.67932548426373;32;227789.00390300062;75737.2397617335
277;471.2482558800433;170.0071490515593;38;221061.3825939947;140796.78450807903
278;152.70727353860266;107.54943515722758;62;232695.37073768716;203583.65485845006
279;311.5008138966051;143.21649014684476;5;178235.60032965225;160072.18768727154
280;340.1920065487203;159.9731826841936;72;208855.34410361433;9117.466498691105
281;162.3904106567607;61.01236349047348;90;224974.17016444667;81304.55353567426
282;288.6743155695362;196.55976747074521;21;209772.80344022193;34403.03403867394
283;58.7424833881429;29.43751713684002;19;234444.68600388008;152461.95121755652
284;374.8509315365174;124.7051052659448;28;236779.62362958223;117211.90130537043
285;346.52525062864225;159.6300597701603;50;225234.0187486968;77123.4980309673
286;250.7029291471322;155.77529835173812;69;224584.66833663103;64437.1407013125
287;241.4717724164714;126.61526189560198;56;197942.88467386627;51418.753301314886
288;427.76810558980833;290.17990755967935;85;271612.7381750848;236031.051193423
289;446.2069413807944;243.15336047706194;0;191881.8229415603;13468.580522947768
290;3.46228059324154;0.9914466209849914;77;211706.85908727796;179078.44955192108
291;273.53452335326125;88.93205676086906;67;189895.0320739858;98626.33677552844
292;214.55605969991322;92.68544310682675;4;215571.027077939;130132.50825094589
293;136.28962367570864;78.23334229975926;57;249480.71172656922;25670.00227280023
294;384.6408299244201;196.74274213853337;0;174691.03832228307;167184.74391946913
295;499.947886520111;352.5871869439417;57;220144.83014961652;75246.34344153517
296;489.18736018810824;355.502259359725;21;200984.5351006361;32189.857017565653
297;67.12371779967938;21.160978379413475;8;249229.6197122289;242330.15356157735
298;34.322939895808034;18.82876437052323;85;194534.6398996103;112738.14022900349
299;122.41301328616944;37.768157642650685;9;225669.2968026325;116034.28605316853
300;89.95066805891183;53.647761668227574;81;202143.79425626676;77945.29117122832
301;235.4330091453915;121.28180493306226;17;262548.9072395638;212881.08197927842
302;201.69337350833126;119.79454971089211;18;178003.92113249583;21258.43486529503
303;233.5330393193917;169.64079885885886;48;220641.737006403;148572.62436095916
304;148.08640742576537;94.67589983613824;41;271988.4573461627;250575.29657203614
305;100.7693391841864;33.544662220836884;43;178625.78852482646;137832.57850106846
306;369.85079882631095;240.77685440960224;82;256172.23443027938;8939.43114226456
307;251.12622959908802;66.91257651753718;86;202162.98722498782;56571.999564766375
308;340.78899150586466;225.69801233977427;7;186225.52983168134;12942.639689147221
309;273.99750139858713;105.6622391600178;92;254144.1631090936;977.877722410857
310;381.0754925225813;214.77646536452443;2;190086.44689600577;56407.779096541664
311;14.34594702518742;3.6245413147824115;5;251240.55427801568;118762.71198302222
312;439.8564062534477;279.8556278366299;22;199465.412903413;110973.92210523096
313;74.1956308828361;54.68474640488532;61;175606.24451851318;25369.477260816224
314;352.29227778405146;218.8125767256804;18;229536.71183646997;149450.64823126284
315;124.83874759582729;66.28749003773713;54;279571.0973397162;231898.3489365246
316;209.8958997793775;154.14371884602295;36;184335.47816279513;88579.19501577159
317;382.9399835304511;117.51668582535017;50;256828.3301403749;201792.80530644197
318;450.37348091807684;308.2595434101244;81;282086.6007781051;106795.17928702504
319;450.83388849771654;303.49827485773255;17;217712.8000739954;128317.83576267985
320;427.20187649293285;184.79204839919475;70;230002.2244191674;76447.5635794388
321;148.63221835804003;79.96260600332427;63;175201.93326917422;103298.48270935258
322;97.9919381703492;61.2679383127074;18;191735.11294053748;28783.08454498552
323;56.98193159786296;40.891363610638905;57;267727.52051763434;156848.33989510915
324;44.82845712192744;28.304031195901597;59;236267.81559682894;220072.85125552714
325;409.45654503557404;162.67838981154168;3;235778.90287657382;201475.9129342995
326;368.3867048207101;228.65793865976198;25;205028.0319148277;97868.45759446475
327;137.07925653367818;92.19952039290128;17;195396.10254963665;89758.75205249403
328;386.8908865960854;188.50769040095224;13;221267.19194286646;119847.24935861312
329;460.1910047917439;140.23128359232095;98;251120.3393279038;28386.610566532618
330;410.4143446610329;175.50476538951463;59;279683.8795570147;204050.63690710103
331;496.70567305839506;293.0192397023402;66;221249.96006544348;71229.85979054231
332;358.0002579905026;97.03810968866729;46;233619.12198565062;221497.61845193815
333;307.23209910888164;158.37729625557859;83;232449.8889245036;143252.50176324384
334;348.13124253900946;118.48926516926889;13;194653.38513342763;137867.67701112427
335;26.484163469776423;7.3098284917854865;11;228732.79221174656;178311.64291787887
336;442.92384855727335;320.4184169362387;40;237547.0573835072;169877.55734745297
337;39.799266620803024;25.902568659530342;76;179113.29627324242;163476.78586225715
338;347.43826380712204;140.57092420378643;28;206223.6981680477;80193.23985591966
339;340.21722963902715;227.17116111938256;48;252007.8484774579;66357.32284541566
340;155.35312226583056;109.52534149150188;66;269767.80924168497;70723.26044739956
341;154.0422115937186;48.53970713784654;2;267225.28538374725;172260.76491721164
342;53.65171266478892;26.43431982121726;17;276144.8458679825;267300.26166694245
343;231.21314729065037;139.19926911247413;98;256478.1955553943;218627.4838971744
344;242.34309148327858;117.4575959942217;30;217821.31226182927;70632.51188763186
345;312.2057679749818;112.49603770773442;73;231155.78045966092;128616.5246287766
346;466.1222625355241;326.44186647340996;76;210437.19159897097;206970.64822736022
347;66.89252225378331;35.42286668369337;37;228663.43738481918;24775.82955303308
348;482.35095876352034;144.39419214449907;6;199757.99328054138;57866.43816838775
349;447.22100784669647;205.4426959543182;76;276910.4383593792;175592.5082954557
350;206.53269324212127;74.23996020672578;93;265516.42988294025;202884.73772969347
351;433.2259331352691;118.95847884413611;80;199197.14653934987;102893.1002452735
352;275.07479185452485;88.7953032929385;58;212413.57768640923;130968.78182606745
353;73.16670267672623;49.44815143755565;95;204135.12443079075;95126.69858799594
354;138.28908680127265;51.5905789885514;81;182732.62891591853;97104.99493461005
355;7.848023550883829;3.0085396001046205;84;274229.45607783063;221118.82107237147
356;213.80113854175286;111.11192527823873;25;220689.10772579024;211446.54492146088
357;245.11692035610164;88.01450318373173;25;212524.4786312353;119170.59639888053
358;387.203052625571;251.48017884354866;35;191989.64691034396;4782.8562383175895
359;335.115624945228;233.74941882801213;71;191348.46213328905;48341.703105995824
360;331.34516103167147;118.31810518852797;85;264222.3809820692;188601.01758715775
361;492.3537474542357;332.6622423775088;8;254483.09423517296;103825.85454105942
362;73.0554695985408;54.475224150907174;85;278224.8477669961;188577.6716756286
363;491.24012554949707;150.1878886111734;27;220304.17862783992;99142.14415772872
364;236.50700556124124;165.00213480779715;79;284419.31517495174;25469.968295621908
365;114.2466254217734;73.14995387056435;70;187270.46567894518;147789.11760932047
366;153.0946763118558;70.58079050006695;40;254924.2536533191;117149.90857905737
367;13.828079186426358;10.203154561968335;47;226666.2385846781;44117.50308762848
368;380.72568748406894;121.66636508514138;82;194802.27270724523;132317.53794798956
369;407.6754681924937;146.5938272313096;48;212064.7221765371;211368.92314835807
370;178.39303502309534;82.60140731395202;69;222383.0772267204;163519.1760453498
371;201.40123287506927;89.15921544612104;23;174473.19881699482;62016.36331047592
372;100.77472326578949;71.80154064313301;67;204153.4836735574;46993.6982730868
373;418.8697080775777;170.25043885285058;54;185351.7431052102;55422.42009174713
374;36.08115825019218;14.139124676570164;24;179483.80303282605;143569.64509593125
375;395.80674725827026;129.5047935205579;4;183543.42607288467;21342.32412969413
376;78.58559411432833;41.40093706910237;36;269781.5651705097;229066.3401361825
377;498.1972955229765;234.61154609997698;93;237926.4214596402;2348.7449930800026
378;31.977882447836112;10.307928502428544;8;174377.4543769987;141599.00541635448
379;473.160113058405;309.71572105882234;91;250753.6979346819;224364.15073994876
380;381.00665982124934;150.72648902128893;42;247332.7855334625;72058.89649302422
381;10.616814586795998;5.278717542787866;85;256099.8493121965;190299.91519392765
382;118.89631080654003;63.05048954923019;28;283006.309339006;125067.19922179262
383;271.85570224001617;185.40226122951958;67;282680.2062051379;51933.10194402638
384;169.96608437712365;53.269370933574216;3;279641.40908801835;172322.1657059182
385;451.99623156748385;231.75759844556046;45;235728.21680884948;200270.5101310075
386;95.11842890898527;34.87471269130166;93;222812.66541666683;140196.28017584202
387;379.0893054656844;171.2758989718758;84;182239.1967281052;41650.79042773572
